x1,x2,x3,x4,y1
   4.32295,   7.37619,   3.43074,   8.88227,   0.56007
   6.37175,   8.51136,   7.45271,   9.79086,   0.91509
   5.91052,   4.33326,   6.92311,   4.84988,   0.76077
   7.09316,   5.25902,   7.74036,   1.79846,   0.30868
   8.65600,   2.61706,   4.04803,   2.63732,   4.28077
   3.54547,   1.33386,   8.50935,   5.61758,   0.76479
   1.91896,   2.50322,   4.11848,   7.89933,   0.15453
   8.94133,   5.99421,   1.89298,   5.22274,  -0.88508
   5.97109,   4.30620,   2.34368,   8.59272,  -0.26642
   1.25993,   6.75281,   8.37796,   6.00173,  -2.31159
   5.94367,   5.36601,   7.14111,   9.55348,  -0.23945
   2.33207,   6.23397,   6.71302,   9.44805,   1.42664
   9.17213,   1.19908,   1.54897,   6.53767,  -1.59822
   7.89810,   3.21849,   3.14595,   5.24412,  -2.23033
   9.50136,   2.06772,   9.08248,   3.37683,   1.30286
   3.76870,   5.17138,   3.30450,   5.57530,   0.61770
   4.44123,   5.61334,   1.21822,   4.54123,   0.35273
   9.29292,   2.47630,   3.23656,   6.82390,  -1.90019
   5.56228,   3.86451,   4.99907,   6.23126,  -1.37785
   2.42151,   7.98262,   4.11069,   6.98067,   1.93768
   9.49105,   6.93190,   5.65844,   7.20692,  -1.65269
   6.02238,   4.42429,   3.46488,   4.02401,  -2.85818
   7.06387,   1.65981,   1.12608,   1.30404, -30.36642
   6.30979,   1.22537,   3.09814,   9.56728,  -0.78595
   5.89804,   1.10380,   9.16100,   1.63606,   0.63711
   7.41991,   4.08012,   9.72478,   2.27590,   0.44836
   6.13040,   6.01731,   8.20662,   2.86978,   0.02119
   9.41284,   8.19614,   6.24551,   1.43102,   0.25272
   3.79345,   3.41265,   2.92456,   1.54112,   0.27525
   2.34913,   1.42054,   7.27553,   2.79467,   0.20724
   7.10171,   5.22219,   1.90069,   8.86106,  -0.27003
   4.73373,   1.81036,   3.72989,   9.96534,  -0.46883
   5.49354,   6.51840,   8.96500,   5.02501,  -0.26012
   5.63743,   3.05571,   4.19108,   5.09028,  -2.87114
   7.97875,   1.31664,   2.39920,   3.67665,  -5.21513
   4.34776,   7.79175,   6.30457,   7.35256,   3.28630
   2.44965,   5.39784,   3.96355,   9.73604,   0.51073
   4.84626,   9.48793,   2.87141,   4.86925,   2.32334
   5.13486,   6.54136,   5.96270,   5.95218,-133.68240
   6.46384,   4.57234,   6.98359,   5.99271,   1.90890
   3.90156,   5.93413,   1.20876,   3.42675,   0.91640
   8.15300,   4.13235,   2.85703,   4.65387,  -2.23764
   5.35650,   2.33040,   3.73761,   3.84718, -27.61662
   7.48376,   5.68724,   3.68778,   9.61325,  -0.30319
   2.79360,   2.80773,   6.70385,   4.57185,  -0.00662
   8.14168,   7.21805,   9.81817,   4.03221,   0.15963
   7.80118,   4.54658,   9.90618,   5.79493,   0.79163
   5.31969,   5.16464,   9.78153,   5.78751,   0.03882
   5.68232,   8.34678,   1.30876,   5.73007,   0.60264
   7.97405,   9.40622,   9.77831,   6.61622,  -0.45292
   7.82971,   7.48248,   8.34172,   8.51200,  -2.03911
   5.96038,   5.08960,   7.41720,   3.17830,   0.20543
   2.39785,   9.86211,   1.49103,   5.54683,   1.84039
   3.56455,   7.07554,   9.10714,   7.06889,  -1.72255
   8.72588,   5.41779,   1.95591,   9.83852,  -0.41967
   7.00723,   3.12288,   7.97648,   4.45456,   1.10291
   6.21558,   1.24082,   9.41667,   6.91003,   1.98464
   4.36976,   8.92205,   8.72365,   1.92156,  -0.66925
   6.42486,   6.14770,   7.41919,   5.66218,   0.15774
   7.67746,   7.05507,   7.53022,   9.67734,  -0.28987
   3.92277,   9.46908,   3.00473,   5.26415,   2.45476
   9.54623,   6.79290,   3.83686,   5.92109,  -1.32103
   2.92679,   4.20110,   7.64160,   6.29694,  -0.94768
   7.15266,   5.67328,   8.98076,   6.71405,   0.65266
   6.95273,   4.35660,   5.84963,   1.57798,   0.60776
   5.56368,   1.47926,   3.02588,   4.83597,  -2.25647
   8.18028,   7.49432,   8.96684,   4.52282,   0.15436
   9.24279,   2.07428,   1.54751,   4.13997,  -2.76514
   1.01208,   6.51112,   2.57490,   2.02269,  -9.95812
   2.07671,   4.83620,   8.57180,   7.41889,  -2.39352
   8.45427,   4.85968,   1.02365,   4.49160,  -1.03652
   2.31442,   2.36823,   4.83419,   2.81880,  -0.02670
   4.66051,   7.60121,   6.33334,   2.92805,  -0.86357
   7.89570,   2.95333,   6.57571,   7.92917,  -3.65167
   5.23936,   8.45777,   8.23846,   9.76495,   2.10836
   9.95269,   7.31315,   7.50154,   3.13987,   0.60517
   4.26695,   6.13131,   9.70037,   1.94203,  -0.24030
   3.32266,   7.14200,   3.18547,   8.74242,   0.68731
   4.39882,   8.77662,   8.94943,   3.80102,  -0.85032
   2.38087,   2.66086,   7.36416,   9.99425,   0.10646
   4.64557,   7.11017,   6.82715,   4.06489,  -0.89224
   1.97643,   4.80692,   1.98245,   5.72079,   0.75715
   7.59985,   3.57289,   7.73281,   4.69435,   1.32533
   9.27575,   8.58684,   9.84359,   2.99616,   0.10061
   8.56591,   3.67519,   8.45223,   6.22535,   2.19622
   1.15843,   7.92919,   5.36475,   5.08732, -24.40524
   8.38551,   3.34411,   9.77741,   7.35147,   2.07813
   7.24513,   7.79376,   4.33904,   6.52079,   0.25146
   1.27966,   2.79221,   7.94634,   3.74097,  -0.35967
   8.39732,   5.27858,   1.49605,   7.74030,  -0.49946
   7.62990,   8.62144,   7.07844,   4.97144,  -0.47059
   3.02340,   2.34242,   7.87049,   9.19473,  -0.51424
   7.41333,   5.54188,   3.75726,   3.42246,   5.58981
   6.28776,   9.55690,   5.43757,   2.82860,  -1.25304
   2.04587,   9.33502,   6.39325,   8.69682,   3.16429
   1.27218,   9.17645,   3.29566,   7.14753,   2.05206
   1.06238,   1.17502,   9.11212,   3.23004,  -0.01915
   3.26815,   9.98698,   9.97365,   2.38024,  -0.88482
   3.17903,   4.01261,   1.17055,   3.50939,   0.35641
   9.89101,   4.36203,   8.00735,   9.84576,  -3.00747
   7.08242,   5.51730,   8.65193,   9.22109,  -2.74989
   6.67368,   5.24231,   5.16476,   4.31250,   1.67952
   9.92700,   1.19437,   5.85305,   1.00839,   1.80253
   9.77799,   2.67279,   4.68770,   8.54258,  -1.84317
   4.11095,   6.18328,   5.03365,   9.59493,   0.45433
   3.96481,   4.16929,   3.14742,   4.34483,   0.17077
   1.03907,   5.79148,   1.03015,   1.61232,   8.16316
   9.06000,   9.68643,   7.49310,   3.71232,  -0.16569
   8.32078,   2.15026,   8.81528,   6.51122,   2.67811
   5.60650,   9.55490,   4.70613,   2.43769,  -1.74058
   8.07181,   2.28626,   3.72584,   6.79649,  -1.88414
   2.64607,   4.99474,   2.06751,   4.12023,   1.14417
   3.96773,   4.84544,   8.11925,   9.62292,   0.58371
   1.00864,   5.30214,   1.93227,   3.88178,   2.20235
   8.32000,   6.73606,   9.78954,   5.34570,   0.35643
   1.23746,   1.04059,   5.26085,   3.91653,   0.14645
   8.46480,   6.80531,   7.98369,   7.25682,   2.28308
   3.39355,   6.79883,   7.57756,   2.38831,  -0.65622
   1.77759,   8.63697,   7.34950,   1.62933,  -1.19916
   5.27804,   5.09821,   5.95153,   6.59654,  -0.27881
   6.12180,   3.43195,   5.36128,   6.89038,  -1.75911
   1.20871,   7.88181,   7.20365,   2.41012,  -1.39211
   2.58050,   4.98993,   9.41126,   7.26840,  -1.12440
   9.70056,   8.92320,   3.05820,   1.83905,   0.63762
   3.98827,   7.47828,   4.19657,   4.24946,  65.98148
   2.25572,   2.25162,   8.71439,   2.09497,   0.00062
   3.46034,   3.10541,   9.74297,   1.06872,   0.04092
   1.71234,   5.18006,   9.10194,   9.66900,   6.11523
   9.94347,   8.17657,   5.00003,   6.74050,  -1.01519
   3.34127,   6.32155,   5.89145,   7.52745,   1.82169
   1.64981,   1.13857,   5.28838,   1.95275,   0.15327
   7.39364,   6.53486,   4.00488,   7.22101,  -0.26702
   2.88270,   1.78008,   6.21255,   2.06469,   0.26583
   9.45654,   3.03789,   2.87005,   9.17943,  -1.01732
   1.89551,   7.38132,   7.34626,   7.21967, -43.33442
   4.70457,   4.07700,   9.81037,   6.34309,   0.18100
   9.53630,   3.16893,   6.74830,   5.39746,   4.71365
   9.58198,   2.03628,   1.33499,   2.88114,  -4.88032
   6.40384,   7.05860,   6.79146,   3.42969,  -0.19477
   8.51657,   6.65759,   5.86742,   1.97642,   0.47776
   9.35927,   4.70509,   8.81445,   6.69757,   2.19861
   6.09979,   3.11288,   5.68020,   7.70872,  -1.47246
   2.62087,   9.02317,   3.94681,   4.35681,  15.61531
   2.79088,   2.00453,   9.90841,   2.44175,   0.10531
   1.75787,   8.38675,   6.31357,   6.01039, -21.86459
   6.47909,   5.85573,   4.22699,   3.83021,   1.57106
   8.00718,   6.24777,   5.81074,   8.31492,  -0.70259
   1.54680,   9.74370,   2.97305,   2.82477, -55.28147
   8.48050,   6.99944,   3.35047,   9.38998,  -0.24523
   4.17704,   2.39136,   7.46568,   9.80282,  -0.76404
   4.28258,   9.04300,   5.66820,   3.88527,  -2.67000
   6.49793,   3.38653,   2.40963,   3.55121,  -2.72552
   7.32881,   9.50918,   4.70305,   6.33503,   1.33603
   8.06211,   7.37512,   4.90198,   6.19999,  -0.52926
   3.38957,   9.51134,   2.28476,   5.11298,   2.16452
   5.54609,   4.39155,   5.45469,   1.67043,   0.30509
   7.54285,   9.46238,   9.83002,   7.53504,  -0.83640
   5.78152,   5.45963,   4.64563,   9.66337,  -0.06415
   4.04793,   9.32235,   1.60619,   2.06314,  11.54249
   1.09496,   7.20222,   4.90431,   2.67960,  -2.74519
   9.37324,   2.70433,   6.62261,   3.46696,   2.11333
   7.24205,   8.07184,   1.40955,   1.51164,   8.12749
   5.72888,   2.96632,   2.09105,   7.90113,  -0.47548
   7.20309,   3.28069,   1.27524,   2.65940,  -2.83377
   1.86324,   3.86347,   6.62825,   3.35541,  -0.61116
   6.12576,   1.06943,   5.83924,   4.58707,   4.03805
   7.87380,   5.07898,   7.35662,   6.86858,   5.72661
   7.84649,   5.36371,   8.64415,   8.68281, -64.21989
   1.11539,   8.76817,   1.42289,   5.66458,   1.80418
   5.19319,   6.39560,   7.88439,   4.69909,  -0.37748
   6.41758,   5.85915,   2.83200,   3.18185,  -1.59619
   5.47831,   1.88541,   6.88450,   3.12750,   0.95632
   5.07875,   3.77106,   5.73317,   6.74891,  -1.28742
   1.00705,   2.95835,   3.55679,   3.48101, -25.75161
   7.60598,   3.07514,   5.66192,   9.96405,  -1.05316
   1.64300,   6.99010,   7.07027,   5.22554,  -2.89857
   9.13623,   8.76895,   2.51240,   2.67723,  -2.22808
   3.24603,   6.40537,   8.06996,   1.75376,  -0.50020
   1.20982,   3.22915,   4.84444,   6.71431,   1.07993
   9.40710,   6.24834,   4.19596,   3.12306,   2.94414
   1.15702,   7.34585,   6.81350,   7.65708,   7.33641
   4.88142,   4.35235,   6.80202,   4.97159,   0.28904
   5.85170,   1.11838,   1.64714,   6.98392,  -0.88692
   7.87713,   9.56561,   2.42106,   3.64495,   1.37959
   1.25535,   6.52759,   4.00570,   9.72647,   0.92160
   4.92569,   5.50766,   9.08910,   5.90409,  -0.18272
   1.39938,   7.47940,   3.08849,   1.39516,  -3.59056
   2.62174,   8.06465,   3.29313,   1.21184,  -2.61516
   9.52322,   6.96724,   8.72454,   1.10307,   0.33537
   8.42267,   5.77313,   9.11427,   5.46442,   0.72593
   7.94078,   3.99878,   3.52649,   8.66632,  -0.76695
   6.98019,   5.26607,   2.68352,   3.11138,  -4.00626
   5.43172,   3.30352,   2.78493,   1.56022,   1.73773
   1.44405,   8.08578,   8.69207,   2.25700,  -1.03211
   9.90135,   8.60415,   5.30951,   7.88287,  -0.50409
   4.34194,   6.50498,   8.05360,   8.51057,   4.73341
   1.20785,   8.65965,   1.44843,   9.89024,   0.88273
   9.40867,   4.70270,   2.68931,   9.88293,  -0.65419
   4.24885,   3.51037,   5.29160,   8.52223,  -0.22859
   9.31177,   2.34769,   9.75968,   6.04723,   1.87587
   9.70817,   6.03089,   4.55698,   8.64004,  -0.90062
   7.43015,   9.45443,   4.94420,   2.55897,  -0.84867
   6.18470,   7.91853,   6.46980,   3.34721,  -0.55525
   3.16364,   1.31253,   6.90751,   8.34553,  -1.28727
   1.66553,   5.70864,   2.14280,   6.42689,   0.94375
   8.78070,   8.57666,   3.75662,   2.34997,   0.14505
   9.58315,   1.68120,   5.89170,   6.61538, -10.91914
   9.48488,   7.83328,   6.73242,   8.93398,  -0.75020
   9.74134,   3.22239,   4.23290,   3.83068,  16.20731
   9.29318,   4.78874,   7.97838,   4.44392,   1.27443
   1.43836,   3.71820,   1.52296,   5.03085,   0.64992
   3.17836,   6.05227,   3.28616,   6.28415,   0.95861
   7.93423,   7.27833,   7.67013,   7.27572,   1.66298
   6.33620,   4.17031,   8.64289,   1.30857,   0.29531
   1.37241,   6.24807,   4.39306,   7.23173,   1.71758
   6.97730,   2.06203,   7.98183,   3.11499,   1.00995
   6.01974,   6.34718,   2.43060,   8.07354,   0.05803
   2.16050,   3.19499,   2.63375,   3.96002,   0.78000
   9.03549,   7.63563,   1.57122,   6.29857,  -0.29612
   7.98841,   8.91108,   7.20322,   4.52167,  -0.34408
   4.58091,   7.97409,   7.84392,   6.47578,  -2.48013
   2.51214,   1.57169,   6.96328,   5.91641,   0.89834
   8.16971,   4.10070,   7.31807,   9.94355,  -1.54982
   9.80568,   3.21773,   5.30130,   2.33540,   2.22123
   7.60457,   9.89833,   5.83934,   7.25369,   1.62177
   5.89150,   7.78910,   7.52201,   4.73455,  -0.68076
   4.88527,   5.04591,   4.06702,   8.06830,   0.04015
   7.75365,   9.46574,   7.30304,   6.37697,  -1.84877
   6.93577,   1.65552,   3.90242,   4.85386,  -5.54975
   5.95460,   3.75843,   4.54780,   9.87132,  -0.41254
   3.55496,   2.37632,   3.82279,   3.97229,  -7.88414
   5.33607,   2.82562,   2.91440,   8.78660,  -0.42751
   7.06021,   1.25263,   2.11554,   7.86130,  -1.01076
   7.34879,   9.38333,   8.44026,   5.64243,  -0.72719
   5.70112,   1.56667,   1.58271,   7.75898,  -0.66941
   3.93763,   5.01503,   9.15406,   8.36275,  -1.36155
   6.89255,   1.18993,   4.78820,   5.74916,  -5.93428
   1.54272,   3.80544,   1.81778,   1.22960,  -3.84702
   8.96905,   6.47183,   1.58481,   5.02628,  -0.72563
   2.06034,   3.76589,   7.69939,   9.61741,   0.88923
   1.66985,   5.42691,   2.32307,   8.55550,   0.60282
   8.63190,   6.29132,   4.36750,   4.76621,  -5.87041
   9.07164,   4.85644,   3.13221,   2.15388,   4.30858
   4.13888,   6.35735,   5.80141,   3.94248,  -1.19341
   2.29990,   9.68682,   6.52828,   4.59877,  -3.82838
   7.40589,   8.89776,   3.74363,   7.30072,   0.41941
   3.74995,   4.04775,   4.46975,   7.27856,   0.10602
   3.61652,   7.39369,   3.59398,   3.21585,  -9.98898
   6.54457,   8.10202,   8.76529,   8.82239,  27.27493
   4.84287,   7.51040,   9.65418,   6.03317,  -0.73668
   1.62476,   3.41103,   5.85148,   6.27015,   4.26658
   3.37463,   2.96183,   3.61061,   6.12216,  -0.16436
   1.15494,   1.64313,   7.53164,   8.78136,   0.39065
   6.36139,   6.51001,   1.88683,   9.04825,   0.02075
   2.13466,   6.78866,   6.82581,   7.97427,   4.05237
   1.62609,   9.18992,   4.37369,   6.16571,   4.22083
   6.51727,   9.56864,   7.45448,   7.82079,   8.33001
   6.26828,   7.22176,   7.59429,   4.96803,  -0.36306
   1.04789,   3.33274,   2.77726,   3.61869,   2.71544
   1.66236,   6.07070,   8.91094,   2.46344,  -0.68373
   4.59452,   4.98795,   9.50410,   4.70310,  -0.08195
   5.61922,   2.06925,   3.81198,   7.16087,  -1.06004
   8.35827,   2.71694,   8.60521,   1.03741,   0.74544
   2.30743,   1.97025,   2.06779,   6.53288,  -0.07551
   2.60730,   5.35338,   8.74197,   4.32296,  -0.62142
   2.91888,   2.28275,   7.52266,   7.35787,   3.86018
   8.60497,   5.81326,   5.51422,   2.56145,   0.94545
   6.83976,   3.51327,   5.70312,   6.44289,  -4.49665
   3.38536,   2.53788,   4.77643,   9.21481,  -0.19094
   4.91876,   7.31261,   1.67449,   5.78496,   0.58238
   2.75870,   5.88670,   1.97109,   8.05599,   0.51406
   6.26183,   6.59028,   7.63873,   1.78978,  -0.05616
   8.09451,   4.82076,   6.86752,   9.20511,  -1.40048
   9.60801,   8.19995,   9.04154,   8.09137,   1.48189
   7.59622,   9.95271,   5.94507,   2.66853,  -0.71920
   9.90778,   4.97194,   6.18860,   9.57959,  -1.45558
   5.86380,   3.34252,   5.06448,   3.26728,   1.40289
   4.26706,   3.00052,   4.36426,   5.02247,  -1.92421
   5.64288,   6.95468,   4.77107,   1.83001,  -0.44603
   3.17119,   8.15692,   4.89465,   8.54635,   1.36532
   2.90715,   3.38329,   8.08979,   9.53263,   0.33000
   3.19923,   4.68869,   6.55882,   5.48706,  -1.38973
   1.18180,   5.44176,   6.19513,   1.44956,  -0.89767
   7.10326,   6.23424,   4.42015,   2.21879,   0.39476
   8.88505,   1.66590,   9.04449,   8.15732,   8.13735
   7.32078,   2.24981,   6.15741,   7.14801,  -5.11909
   8.13596,   4.78143,   8.36236,   5.47246,   1.16078
   8.22813,   1.05332,   3.62408,   8.46898,  -1.48090
   6.77945,   8.03703,   7.89697,   6.07204,  -0.68911
   6.37900,   5.21979,   8.85887,   9.07177,  -5.44484
   3.43449,   8.25228,   7.17647,   2.48035,  -1.02591
   5.33450,   5.37087,   5.01671,   6.03813,   0.03561
   6.19136,   4.91533,   1.82435,   2.25828,  -2.94068
   9.59348,   9.77656,   3.55259,   3.21931,  -0.54933
   4.62608,   2.47417,   9.82776,   2.63877,   0.29933
   6.14701,   5.35295,   5.79362,   3.98011,   0.43786
   2.59919,   4.35400,   4.36088,   2.26725,  -0.83817
   1.18960,   5.25244,   9.91365,   5.25467,  -0.87204
   3.40792,   6.84780,   6.50233,   8.12735,   2.11681
   6.74570,   3.89205,   1.26863,   5.97509,  -0.60633
   2.77976,   3.06048,   9.08960,   5.84763,  -0.08659
   7.61034,   9.68981,   2.50389,   1.50215,  -2.07584
   7.72586,   7.10851,   1.43570,   9.73558,  -0.07438
   4.68069,   4.96400,   6.45618,   1.07830,  -0.05268
   2.48842,   7.65941,   1.90815,   1.59491, -16.50793
   4.62580,   5.35888,   4.67751,   5.53063,   0.85928
   5.65932,   6.99323,   1.79334,   1.88291,  14.89122
   6.90079,   1.04757,   7.39076,   7.31006,  72.53175
   3.63798,   5.91533,   5.93083,   3.83949,  -1.08894
   7.40143,   5.89409,   4.03806,   2.29135,   0.86296
   3.04029,   9.86018,   1.02634,   7.25060,   1.09569
   5.42611,   9.23770,   2.94846,   8.31686,   0.71000
   3.28887,   6.66308,   8.18563,   9.07536,   3.79240
   5.03916,   6.22646,   4.89073,   1.42192,  -0.34228
   9.37560,   8.58141,   2.92432,   1.14773,   0.44703
   7.04194,   1.92358,   5.40112,   9.35838,  -1.29341
   2.80388,   9.95446,   1.29042,   6.95882,   1.26148
   4.79175,   6.51321,   9.00377,   6.17760,  -0.60911
   6.05728,   6.50888,   4.20243,   2.04642,  -0.20946
   1.81201,   7.25070,   8.01807,   9.26288,   4.36909
   1.53410,   5.28087,   5.95368,   2.07897,  -0.96698
   7.75637,   3.92318,   6.12514,   3.87637,   1.70457
   3.35320,   8.91518,   4.06031,   6.31495,   2.46690
   9.82376,   5.10979,   3.09189,   4.39583,  -3.61518
   1.57878,   5.42051,   5.42864,   1.99290,  -1.11817
   6.10823,   7.72436,   7.63447,   3.99860,  -0.44450
   2.38888,   1.60606,   2.04804,   9.12801,  -0.11057
   7.16385,   6.98260,   3.96500,   1.04341,   0.06204
   8.38699,   3.61876,   1.00628,   7.74298,  -0.70780
   4.42543,   5.86403,   9.05055,   3.96727,  -0.28301
   1.35876,   7.71933,   6.01963,   4.23473,  -3.56353
   8.98532,   4.33862,   5.62580,   4.86990,   6.14728
   7.44994,   4.44258,   4.26549,   4.20385,  48.79116
   9.68091,   8.86229,   4.89949,   3.39840,   0.54535
   5.38570,   8.08851,   9.37801,   5.78908,  -0.75310
   5.66104,   4.99305,   4.05624,   4.30192,  -2.71892
   1.59717,   1.19923,   4.11609,   2.15693,   0.20312
   2.85899,   5.99892,   6.58099,   5.63014,  -3.30225
   3.35936,   9.37561,   6.35550,   3.66260,  -2.23412
   4.98962,   9.74267,   9.07275,   2.26139,  -0.69781
   2.91293,   3.78063,   8.74503,   8.93172,   4.64796
   6.40677,   9.35224,   7.84852,   6.11301,  -1.69719
   5.13415,   7.25073,   7.62383,   1.61075,  -0.35200
   5.47546,   9.34814,   5.81914,   4.48307,  -2.89856
   8.78319,   2.00689,   1.41470,   3.67020,  -3.00435
   4.35324,   2.19488,   1.76299,   1.14310,   3.48182
   7.44546,   9.19595,   1.87152,   4.87457,   0.58291
   3.23500,   8.04415,   9.52969,   6.59308,  -1.63766
   3.60956,   1.58418,   9.20120,   9.19983,1479.90515
   2.80228,   4.31364,   5.70007,   7.35422,   0.91368
   7.58062,   8.53609,   5.91824,   1.99733,  -0.24369
   1.34394,   7.29076,   5.17106,   3.97967,  -4.99150
   2.38452,   1.75729,   1.22674,   1.07782,   4.21196
   6.98071,   4.72332,   5.63585,   1.56441,   0.55444
   8.90612,   2.17856,   3.10987,   2.33638,   8.69773
   5.90650,   8.28603,   1.11972,   5.03205,   0.60821
   7.97910,   7.04841,   8.06376,   4.97726,   0.30154
   8.77582,   9.51401,   2.13876,   2.60902,   1.56974
   3.43093,   1.88772,   4.50958,   7.20064,  -0.57346
   5.59043,   9.07451,   8.40153,   5.72962,  -1.30397
   8.91206,   3.87796,   9.98244,   3.93179,   0.83199
   1.03303,   3.62703,   5.96648,   8.53131,   1.01138
   8.26229,   7.53267,   7.75868,   5.17728,   0.28265
   2.22272,   9.57548,   4.57557,   1.04482,  -2.08249
   3.64898,   5.92009,   7.76301,   9.90652,   1.05953
   5.48249,   7.39731,   5.27236,   2.85260,  -0.79132
   7.95715,   4.37675,   8.56406,   8.24882,  11.35739
   9.68209,   1.70564,   2.18272,   8.01178,  -1.36839
   4.78374,   9.36844,   4.02858,   9.33254,   0.86439
   5.66575,   8.38241,   7.51844,   9.64978,   1.27463
   6.25365,   5.69906,   9.61338,   7.28384,   0.23807
   4.53840,   9.21379,   4.66397,   1.22021,  -1.35764
   3.58040,   2.91326,   2.41897,   3.12704,  -0.94219
   3.64678,   7.51106,   4.13325,   3.07955,  -3.66734
   5.02866,   7.51546,   3.99017,   6.88969,   0.85766
   1.91451,   8.90367,   2.65604,   2.71573, 117.09692
   9.53890,   7.13036,   9.44488,   3.69000,   0.41852
   8.88681,   4.95140,   1.86373,   1.46931,   9.97759
   2.47063,   5.94880,   8.27642,   2.05960,  -0.55948
   2.86268,   6.90174,   7.74294,   3.26996,  -0.90299
   8.31560,   5.16066,   3.61797,   2.30740,   2.40732
   2.83325,   3.00526,   2.50026,   4.32357,   0.09434
   8.28972,   7.49468,   6.26240,   3.78016,   0.32029
   1.36461,   8.01022,   8.53506,   3.66430,  -1.36439
   3.24729,   3.54036,   7.83044,   1.80410,  -0.04863
   9.61425,   2.85878,   4.95572,   1.44362,   1.92348
   4.78870,   2.82765,   4.34308,   9.80431,  -0.35909
   1.72684,   5.51010,   9.96078,   2.06807,  -0.47934
   5.50558,   6.58219,   7.07209,   3.75413,  -0.32448
   2.80916,   7.13147,   5.49676,   8.27543,   1.55553
   4.78119,   3.78695,   7.61968,   5.26084,   0.42149
   6.69557,   7.61728,   6.84606,   7.83860,   0.92864
   4.95450,   4.29355,   1.34354,   3.27510,  -0.34218
   3.82694,   2.58272,   7.94944,   9.67282,  -0.72196
   1.26481,   8.25382,   6.66170,   5.37445,  -5.42943
   1.30670,   7.11421,   5.29798,   9.48046,   1.38853
   2.09273,   4.78239,   3.98861,   8.23650,   0.63318
   7.38183,   3.77899,   5.81064,   3.27690,   1.42195
   7.14517,   2.19016,   9.81256,   1.67526,   0.60893
   9.65908,   2.88400,   5.33363,   8.36657,  -2.23383
   3.89937,   8.11804,   1.34249,   3.87145,   1.66815
   3.57362,   5.81320,   6.21619,   1.55044,  -0.48000
   2.21678,   1.91757,   6.49248,   9.66541,  -0.09430
   1.00893,   7.06135,   6.88309,   7.20710,  18.67971
   6.46528,   8.03130,   4.80520,   5.52912,   2.16322
   7.92172,   5.52389,   6.30616,   2.07949,   0.56731
   7.06482,   9.42058,   5.35145,   1.34364,  -0.58779
   5.76825,   8.50105,   8.35770,   1.47115,  -0.39683
   2.28891,   4.04812,   8.28159,   4.54389,  -0.47067
   5.62895,   5.12457,   4.78172,   5.81709,  -0.48715
   4.86943,   3.95072,   2.04420,   7.57670,  -0.16606
   9.46780,   4.16061,   8.00704,   4.51154,   1.51830
   1.63658,   2.16261,   3.68591,   6.09774,   0.21810
   2.61105,   6.38653,   5.93631,   6.71718,   4.83498
   7.85249,   9.82089,   4.81084,   4.34284,  -4.20602
   4.59415,   8.07072,   9.47295,   2.64229,  -0.50897
   9.85238,   7.27487,   1.87491,   9.64923,  -0.33154
   9.17446,   6.06499,   3.15826,   1.32170,   1.69310
   4.66190,   1.42799,   9.09391,   1.82556,   0.44493
   4.99927,   2.02489,   5.03205,   1.51165,   0.84490
   5.88762,   9.05502,   9.57074,   1.70737,  -0.40280
   7.44910,   5.82830,   3.16831,   2.15548,   1.60028
   9.34664,   8.99358,   9.49197,   3.74850,   0.06147
   7.37678,   2.18363,   9.52600,   7.71950,   2.87469
   6.76214,   5.92767,   8.76011,   1.17262,   0.10998
   8.12244,   4.15516,   1.00862,   3.60391,  -1.52864
   7.58364,   3.82460,   3.79790,   6.90858,  -1.20843
   4.89616,   4.09481,   8.15926,   8.53752,  -2.11852
   3.32949,   9.79465,   1.22380,   4.28994,   2.10856
   1.05733,   7.06896,   6.64187,   2.61141,  -1.49155
   2.92029,   1.16319,   2.78012,   7.05490,  -0.41104
   1.50223,   5.88492,   9.17108,   2.65337,  -0.67243
   5.99709,   5.20372,   5.82878,   2.64151,   0.24892
   4.98993,   6.32862,   5.36305,   8.53149,   0.42251
   1.32538,   6.37563,   2.32314,   5.47846,   1.60055
   8.32356,   5.60810,   5.71490,   4.14484,   1.72954
   8.08982,   5.75784,   9.91919,   7.60039,   1.00568
   3.24012,   7.83406,   5.63832,   9.00873,   1.36302
   5.82518,   1.47635,   2.63636,   4.91578,  -1.90786
   5.40261,   8.49217,   6.55576,   4.53290,  -1.52733
   1.73983,   3.18749,   5.65613,   1.09682,  -0.31752
   9.82817,   6.98065,   4.74216,   6.94804,  -1.29088
   8.30740,   8.26383,   9.89479,   8.32790,   0.02781
   6.43383,   2.71499,   9.71350,   8.03714,   2.21840
   2.94261,   3.16297,   6.14380,   7.31552,   0.18806
   8.05692,   1.34149,   4.89885,   4.86396, 192.47118
   9.77605,   6.41648,   1.10465,   4.99562,  -0.86343
   9.04765,   2.66100,   8.31706,   1.98337,   1.00836
   4.60607,   5.05737,   4.20551,   4.89204,   0.65738
   1.74766,   6.13963,   9.49183,   5.88004,  -1.21601
   8.92538,   4.50180,   9.73990,   9.76697,-163.44124
   5.57892,   5.04953,   4.44882,   7.01643,  -0.20618
   9.37297,   1.38235,   3.98049,   4.11361, -60.02885
   6.54617,   2.81298,   8.74412,   7.29944,   2.58409
   6.15635,   7.42524,   8.78654,   3.81749,  -0.25536
   3.15476,   7.46385,   8.29630,   9.48997,   3.60994
   2.88108,   3.01079,   3.79336,   1.90463,  -0.06868
   5.54183,   9.25843,   5.17988,   8.32067,   1.18333
